race_id,date,region,course,race_name,type,dist,going,horse_id,horse,sp,sp_dec,position,time,or,rpr,tsr,prize
rac_11363937,2024-08-06,IRE,Roscommon (IRE),Curragh To Curragh Cycle on Saturday August 31st Maiden Hurdle (Div I),Hurdle,1m7½f,Yielding To Soft,hrs_24040030,Silas Marner (IRE),40/1,41.00,F,-,–,–,–,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_38203011,Vaureal (FR),25/1,26.00,1,5:14.80,–,112,77,€6195
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_34253338,Irina's Path (FR),13/2,7.50,2,5:15.50,–,107,73,€1995
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_29748642,Maroto (IRE),2/1,3.00,3,5:15.60,115,106,73,€945
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_34598172,Jeu De Pic (FR),6/1,7.00,4,5:15.65,–,106,72,€420
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_40494195,Colorado Charlie (IRE),40/1,41.00,5,5:15.72,–,103,69,€210
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_39941167,Nitty Gritty (IRE),7/1,8.00,6,5:17.90,–,92,58,€105
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_34598298,Tommies Call (IRE),50/1,51.00,7,5:25.50,–,57,21,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_37890496,Fancy Prospect (IRE),200/1,201.00,8,5:25.80,–,48,12,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_42073682,The Dagda (IRE),100/1,101.00,9,5:26.90,–,50,13,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_39978260,Kinski (FR),200/1,201.00,10,5:27.55,–,46,9,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_37164064,Demanding Gerry (IRE),200/1,201.00,11,5:32.75,–,13,–,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_43540364,Cutherloose (IRE),80/1,81.00,12,5:36.75,–,–,–,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_43417899,Duffy's All Set (IRE),66/1,67.00,13,5:37.25,–,–,–,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_33975277,Downtherefordancin (GB),7/4F,2.75,F,-,107,–,–,
rac_11363924,2024-08-06,IRE,Roscommon (IRE),Railway Bar Maiden Hurdle,Hurdle,2m4f,Yielding To Soft,hrs_412712055,All Biz (IRE),150/1,151.00,PU,-,–,–,–,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_23578184,Kate Ill Know (IRE),16/1,17.00,1,4:12.20,80,83,72,€6195
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_36316266,Granpa Ger (IRE),100/30F,4.33,2,4:12.55,94,94,84,€1995
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_30567943,Getaway Henry (IRE),5/1,6.00,3,4:12.90,86,84,74,€945
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_32090744,Fire Coral (GB),9/1,10.00,4,4:13.05,82,80,69,€420
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_14704956,Blackstone Cliff (IRE),12/1,13.00,5,4:13.14,80,77,67,€210
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_16652251,Romella (IRE),8/1,9.00,6,4:13.55,81,76,65,€105
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_33496911,Baby Chou (IRE),8/1,9.00,7,4:14.85,87,76,64,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_28739095,Ballycommon Chapel (IRE),6/1,7.00,8,4:17.25,88,65,50,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_34099597,Mastermacblack (IRE),11/1,12.00,9,4:18.05,93,66,50,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_35039984,Copper Coast (IRE),18/1,19.00,10,4:19.00,80,48,31,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_25040834,Surviving Murmansk (IRE),22/1,23.00,PU,-,82,–,–,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_30567754,Tell Her Nothing (IRE),50/1,51.00,PU,-,84,–,–,
rac_11365718,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div II),Hurdle,2m½f,Good,hrs_40669013,Kp's Ladyofknock (IRE),80/1,81.00,PU,-,86,–,–,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_23111515,Flashthelights (IRE),13/2,7.50,1,4:11.30,88,93,87,€6195
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_29748432,Inchiquin Maid (IRE),10/1,11.00,2,4:11.40,87,91,85,€1995
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_35417214,Onebrightbluerose (IRE),11/2,6.50,3,4:11.75,90,92,86,€945
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_26356638,Grizabella (IRE),6/1,7.00,4,4:12.65,86,84,77,€420
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_6231218,Trenchtown Rock (IRE),33/1,34.00,5,4:15.65,80,63,52,€210
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_32996474,Small Money (IRE),4/1F,5.00,6,4:16.25,83,63,52,€105
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_34665449,The Empty Kettel (IRE),11/2,6.50,7,4:16.35,92,71,60,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_35244468,Miss Direct (IRE),66/1,67.00,8,4:20.15,83,43,28,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_34457108,A La Carte (IRE),40/1,41.00,9,4:20.35,80,39,23,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_24833102,Hollow Spark (IRE),14/1,15.00,PU,-,80,–,–,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_29409422,Neev's Dream (IRE),12/1,13.00,PU,-,86,–,–,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_29931636,Depeche Mo (IRE),7/1,8.00,PU,-,83,–,–,
rac_11364028,2024-08-07,IRE,Wexford (IRE),Visit Wexford Handicap Hurdle (Div I),Hurdle,2m½f,Good,hrs_37303609,Mason Lady (IRE),50/1,51.00,UR,-,80,–,–,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_35068705,Burvea (IRE),7/2,4.50,1,4:11.70,103,98,70,€6195
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_30643130,Hasten Slowly (IRE),9/1,10.00,2,4:12.15,–,102,76,€1995
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_36234541,Dumb Love (IRE),22/1,23.00,3,4:12.65,–,99,73,€945
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_43164513,Clongorey (IRE),9/1,10.00,4,4:12.85,–,90,63,€420
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_41325123,Polly Poppins (IRE),80/1,81.00,5,4:13.55,–,87,59,€210
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_37789969,Kimy (FR),5/2F,3.50,6,4:14.45,107,82,54,€105
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_36696275,Struck By Churchil (GB),3/1,4.00,7,4:14.80,–,81,52,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_35580510,Evolving (GB),7/1,8.00,8,4:15.20,–,87,57,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_43227919,Fantaske (FR),40/1,41.00,9,4:15.55,–,77,47,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_43227940,Job Well Done (IRE),25/1,26.00,10,4:18.35,–,63,30,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_42780885,Yenaled Dream (IRE),200/1,201.00,11,4:19.45,–,57,23,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_43097376,An Ge Liath (IRE),150/1,151.00,12,4:22.85,–,40,1,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_32180428,Chica Linda (IRE),40/1,41.00,13,4:23.10,–,47,8,
rac_11364015,2024-08-07,IRE,Wexford (IRE),Wexford Fillies Maiden Hurdle,Hurdle,2m½f,Good,hrs_412672981,Barroness Park (IRE),125/1,126.00,14,4:25.50,–,27,–,
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_20514977,Early Arrival (IRE),4/1,5.00,1,5:32.10,102,109,48,€8850
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_18920503,The Truant (IRE),4/1,5.00,2,5:32.54,103,108,47,€2850
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_35828023,Andyourbirdcansing (IRE),11/2,6.50,3,5:32.98,102,105,44,€1350
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_26088349,Luminous Light (GB),7/2F,4.50,4,5:33.35,116,118,57,€600
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_26023774,Blenheim Belle (IRE),7/1,8.00,5,5:35.35,97,91,29,€300
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_33465320,Ballagh Star (IRE),13/2,7.50,6,5:36.60,93,82,20,€150
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_19406835,All Those Years (GB),28/1,29.00,7,5:41.85,118,86,23,
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_7149338,Mon Storm (IRE),40/1,41.00,PU,-,102,–,–,
rac_11364327,2024-08-08,IRE,Sligo (IRE),Lighthouse At Clifford Electrical Handicap Hurdle,Hurdle,2m4½f,Soft,hrs_7988547,Wild Shot (GB),11/1,12.00,PU,-,114,–,–,
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_20373829,Plontier (FR),EvensF,2.00,1,5:27.50,–,124,87,€6195
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_42073689,Love Like This (IRE),22/1,23.00,2,5:30.50,–,93,59,€1995
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_35813218,Charlie's Dilemma (IRE),3/1,4.00,3,5:32.75,–,91,57,€945
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_29829191,Aill Dubh (IRE),40/1,41.00,4,5:33.88,86,86,52,€420
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_43164492,Sir Carnegie (IRE),80/1,81.00,5,5:34.44,–,80,46,€210
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_39678674,Hungry Rock (IRE),15/2,8.50,6,5:34.55,–,80,46,€105
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_16269288,Morph Speed (IRE),16/1,17.00,7,5:38.50,–,76,40,
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_40225045,Pure Design (IRE),150/1,151.00,8,6:3.25,–,–,–,
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_39959654,Bobbysingindablues (IRE),9/2,5.50,F,-,–,80,–,
rac_11364314,2024-08-08,IRE,Sligo (IRE),Mulhern Leonard Chartered Accountants Maiden Hurdle,Hurdle,2m4½f,Soft,hrs_29509382,Milan's Ruby (IRE),125/1,126.00,PU,-,–,–,–,
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_31835062,Kilbride Hill (IRE),11/1,12.00,1,4:44.00,87,95,28,€6195
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_30002357,Lodilomoco (IRE),3/1F,4.00,2,4:44.31,93,99,33,€1995
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_27997375,Tipp For Mac (IRE),16/5,4.20,3,4:44.94,97,100,34,€945
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_32568802,Nevermindestranger (IRE),7/1,8.00,4,4:45.75,94,94,27,€420
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_14973042,Fassbender (IRE),4/1,5.00,5,4:47.88,92,83,15,€210
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_34333705,Tasmanian Girl (IRE),100/1,101.00,6,4:48.31,86,73,4,€105
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_33660277,Ganderstown (IRE),16/1,17.00,7,4:56.81,83,39,–,
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_14131831,Kiwi Kiss (FR),33/1,34.00,8,5:1.06,89,28,–,
rac_11364301,2024-08-08,IRE,Sligo (IRE),Apex Controls Ltd Handicap Hurdle,Hurdle,2m2f,Soft,hrs_25867177,Leis Fein (IRE),5/1,6.00,PU,-,85,–,–,
rac_11364288,2024-08-08,IRE,Sligo (IRE),Kilcawley Construction Rated Novice Hurdle,Hurdle,2m2f,Soft,hrs_37774534,Drumgill (IRE),11/2,6.50,1,4:41.40,105,115,41,€9145
rac_11364288,2024-08-08,IRE,Sligo (IRE),Kilcawley Construction Rated Novice Hurdle,Hurdle,2m2f,Soft,hrs_27027315,Spy (GB),15/8,2.88,2,4:41.52,113,114,40,€2945
rac_11364288,2024-08-08,IRE,Sligo (IRE),Kilcawley Construction Rated Novice Hurdle,Hurdle,2m2f,Soft,hrs_30865527,Rockstown Girl (IRE),12/1,13.00,3,4:45.77,116,103,27,€1395
rac_11364288,2024-08-08,IRE,Sligo (IRE),Kilcawley Construction Rated Novice Hurdle,Hurdle,2m2f,Soft,hrs_33975298,Linden Arden (IRE),11/8F,2.38,4,4:48.27,117,94,16,€620
rac_11364288,2024-08-08,IRE,Sligo (IRE),Kilcawley Construction Rated Novice Hurdle,Hurdle,2m2f,Soft,hrs_37890510,Hardy Diamond (IRE),13/2,7.50,5,4:49.90,–,81,1,€310
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_37890538,Cloonainra (IRE),11/1,12.00,1,4:36.70,–,114,74,€6195
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_39469129,Kate Knows Best (IRE),5/2,3.50,2,4:38.95,–,103,64,€1995
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_34665575,Spanish Maid (IRE),9/1,10.00,3,4:41.70,–,92,51,€945
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_34153483,Bowgate Street (IRE),40/1,41.00,4,4:43.20,86,86,44,€420
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_43097369,Knocknagoran Lady (IRE),22/1,23.00,5,4:44.01,–,83,40,€210
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_29327284,Florance (IRE),16/1,17.00,6,4:46.76,–,72,27,€105
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_32277217,Annalough (IRE),125/1,126.00,7,4:47.82,–,65,19,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_36386763,Hero In The Sky (IRE),80/1,81.00,8,4:48.51,–,65,19,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_42912996,Our June (IRE),40/1,41.00,9,4:51.51,–,53,4,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_37068136,Get In Line (IRE),5/1,6.00,10,4:53.64,–,44,–,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_28891555,Santa Catarina (GB),28/1,29.00,F,-,–,–,–,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_33274857,Tell Me This (IRE),7/4F,2.75,UR,-,–,101,–,
rac_11364275,2024-08-08,IRE,Sligo (IRE),Martin Reilly Hyundai Mares Maiden Hurdle,Hurdle,2m2f,Soft,hrs_33859686,Joe Hannigan (IRE),150/1,151.00,UR,-,–,–,–,
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_9601494,Dollar Value (USA),4/5F,1.80,1,4:29.00,122,127,114,€6195
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_19208091,Boom Boom Boom (GB),5/1,6.00,2,4:33.00,115,109,95,€1995
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_23111438,Gino Drummer Boy (IRE),9/1,10.00,3,4:33.19,101,96,82,€945
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_25252052,Point Gellibrand (IRE),40/1,41.00,4,4:34.19,109,114,99,€420
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_9658397,Felix Desjy (FR),13/2,7.50,5,4:36.31,131,106,90,€210
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_29593109,Circus Act (IRE),14/1,15.00,6,4:37.12,95,93,76,€105
rac_11364262,2024-08-08,IRE,Sligo (IRE),Clayton Hotel Claiming Hurdle,Hurdle,2m2f,Soft,hrs_28295176,Single Edition (IRE),9/1,10.00,7,4:37.25,99,84,67,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_27451900,Cruisin Susan (IRE),5/1,6.00,1,6:22.80,82,92,58,€6490
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_10034346,Derby De Thaix (FR),10/1,11.00,2,6:24.10,82,86,53,€2090
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_37303602,Tropical Speed (IRE),9/2F,5.50,3,6:24.30,87,90,57,€990
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_35244426,Heart Of Rome (IRE),20/1,21.00,4,6:24.45,82,84,51,€440
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_36921297,Georgia Celena (IRE),6/1,7.00,5,6:24.95,85,85,52,€220
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_35068334,The Flying Donkey (IRE),6/1,7.00,6,6:29.15,83,62,31,€110
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_38002538,Klassman (IRE),22/1,23.00,7,6:31.35,85,53,23,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_13579531,Repeat That (IRE),10/1,11.00,8,6:35.75,80,26,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_22748425,Lightontheriver (IRE),25/1,26.00,9,6:37.55,80,17,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_22931181,Nomadic Star (IRE),14/1,15.00,10,6:39.75,80,6,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_18332986,The Holmeister (IRE),11/1,12.00,PU,-,87,–,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_22318303,Church Lane (IRE),18/1,19.00,PU,-,80,–,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_33275074,Desperado Genie (IRE),16/1,17.00,PU,-,88,–,–,
rac_11367122,2024-08-09,IRE,Wexford (IRE),Pat Farrell Memorial Handicap Hurdle (Div II),Hurdle,3m,Good,hrs_29636614,Danesfort Mayfly (IRE),25/1,26.00,UR,-,83,62,–,
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_33774461,That's About Right (IRE),12/1,13.00,1,5:19.90,95,104,65,€6195
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_37381596,Noble Hilltop (IRE),7/1,8.00,2,5:21.20,102,98,61,€1995
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_34253317,Burru (IRE),4/1F,5.00,3,5:22.10,100,95,59,€945
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_21053655,Glentruan (IRE),40/1,41.00,4,5:23.00,99,90,53,€420
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_25759447,Glendars Mahler (IRE),13/2,7.50,5,5:25.40,100,79,42,€210
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_23490117,Coffeys Forge (IRE),12/1,13.00,6,5:25.75,102,79,42,€105
rac_11365913,2024-08-09,IRE,Wexford (IRE),Traynors Of Wexford Handicap Hurdle,Hurdle,2m4½f,Good,hrs_13398273,Francois (FR),22/1,23.00,7,5:26.20,102,77,40,
